year,C_active,C_slow,C_passive,SOC_total,N_mineralized,N_immobilized,N_net_mineralized,N_synthetic,N_available,yield_tha,yield_fraction,water_stress,carrying_capacity_fraction
0.0,1.4000000000000001,13.3,20.299999999999997,35.0,100.04528333333334,26.125424336359004,73.91985899697434,222.83679470685536,165.96615953710634,5.8946190708368364,0.9824331896484647,0.98,0.9824331896484647
1.0,1.3912089661851046,13.29417431079007,20.300004549999997,34.98538782697517,99.66466664906658,26.117807170157036,73.54685947890954,222.83679470685536,165.76100980217072,5.892900052868877,0.9821466876226289,0.9799874110509325,0.9821466876226289
2.0,1.3851868064888542,13.287315935541622,20.300002621434043,34.97250536346452,99.395077211017,26.112341737266767,73.28273547375022,222.83679470685536,165.6157415993331,5.891666633070504,0.9819411183513784,0.9799763123131386,0.9819411183513784
3.0,1.3810571277644845,13.279853516864302,20.29999307118799,34.96090371581678,99.20168716658891,26.10836123294213,73.09332593364678,222.83679470685536,165.5115663522762,5.89076832897918,0.981791401509101,0.979966317047473,0.981791401509101
4.0,1.3782211767294348,13.272076419014212,20.29997523341616,34.95027282915981,99.06069131462282,26.1054067059589,72.95528460866392,222.83679470685536,165.4356436235356,5.890101565577832,0.9816802746513252,0.9799571581297377,0.9816802746513252
5.0,1.376269825298486,13.264178940944529,20.299948764385967,34.940397530628985,98.9558129987682,26.103162794953263,72.85265020381493,222.83679470685536,165.37919470086868,5.889595172723018,0.9815958761275884,0.9799486501802342,0.9815958761275884
6.0,1.3749234857238293,13.256290529971162,20.299913536578355,34.931127552273345,98.87591888527967,26.10141300846378,72.7745058768159,222.83679470685536,165.3362153210192,5.889200292972906,0.9815300630584539,0.9799406637373432,0.9815300630584539
7.0,1.373991077800246,13.24849642752813,20.29986956644779,34.92235707177616,98.81339009961775,26.1000087828238,72.71338131679394,222.83679470685536,165.30259681300714,5.888883398689631,0.9814772475231738,0.9799331076310687,0.9814772475231738
8.0,1.3733420000110967,13.2408517757478,20.299816965182615,34.91401074094151,98.76300958730016,26.098848155201146,72.66416143209901,222.83679470685536,165.27552587642492,5.888621479032568,0.9814335943946122,0.9799259169460419,0.9814335943946122
9.0,1.3728869801471495,13.233391254884285,20.299755905180707,34.90603414021214,98.72120195543945,26.097861101990965,72.6233408534485,222.83679470685536,165.25307455816713,5.888398731160032,0.9813964698747283,0.9799190447977212,0.9813964698747283
10.0,1.3725649908235753,13.226135666353569,20.299686597261537,34.89838725443868,98.685514061573,26.096999477099175,72.58851458447383,222.83679470685536,165.23392011023108,5.888204289519547,0.9813640630442332,0.9799124567115164,0.9813640630442332
