year,C_active,C_slow,C_passive,SOC_total,N_mineralized,N_immobilized,N_net_mineralized,N_synthetic,N_available,yield_tha,yield_fraction,water_stress,carrying_capacity_fraction
0.0,1.68,15.96,24.36,42.0,120.05434,38.94717687285772,81.10716312714229,68.0,84.75893971992826,4.779296313528997,0.9559984751445197,1.0,0.9559984751445197
1.0,1.6558896900453979,15.943968460030266,24.36000546,41.959863610075665,119.0102926659561,38.831299655896466,80.17899301005963,68.0,84.2484461555328,4.7648545133299205,0.9531096944406374,0.9999740657172796,0.9531096944406374
2.0,1.638133383769646,15.924280061964957,24.359993096968445,41.922406542703044,118.21705635303077,38.742594752927765,79.47446160010301,68.0,83.86095388005667,4.753797994658371,0.9508980686495169,0.9999498626891312,0.9508980686495169
3.0,1.625009875901779,15.902159431510826,24.359958859282724,41.887128166695334,117.60741212986788,38.67397614175025,78.93343598811762,68.0,83.5633897934647,4.745244553971178,0.9491871313654968,0.9999270674307877,0.9491871313654968
4.0,1.6152680734867961,15.878493365947454,24.35990005944129,41.85366149887554,117.13249023563253,38.62020749912262,78.51228273650992,68.0,83.33175550508047,4.738541994880561,0.9478464243136956,0.9999054428146581,0.9478464243136956
5.0,1.6079973794033229,15.853922419217472,24.35981499757427,41.82173479619506,116.75670614624052,38.577429715885195,78.17927643035532,68.0,83.14860203669544,4.733209503455291,0.946779770702609,0.999884813252926,0.946779770702609
6.0,1.60253434458181,15.828907647921092,24.359702687024996,41.791144679527896,116.45411603996888,38.542803752217516,77.91131228775137,68.0,83.00122175826326,4.728893274226575,0.9459163991327512,0.9998650473313873,0.9459163991327512
7.0,1.598395201447587,15.803779280102265,24.359562654319507,41.76173713586936,116.2057840547241,38.51424334265114,77.69154071207296,68.0,82.88034739164014,4.7253332673261985,0.9452042940559787,0.9998460455339464,0.9452042940559787
8.0,1.595226972846022,15.778772216282983,24.359394793376996,41.733393982506,115.99787513180365,38.490216308466884,77.50765882333677,68.0,82.77921235283523,4.722338480718171,0.9446052495015423,0.9998277314963885,0.9446052495015423
9.0,1.5927719713380077,15.75405193243949,24.359199259285816,41.706023163063314,115.82027058082976,38.46959757084725,77.3506730099825,68.0,82.69287015549038,4.719768647431164,0.9440912079894478,0.9998100457361332,0.9440912079894478
10.0,1.5908419829333782,15.729733383317164,24.358976390947962,41.6795517571985,115.66556151804443,38.45156077701725,77.21400074102718,68.0,82.61770040756495,4.717520735734614,0.9436415601724506,0.9997929411354206,0.9436415601724506
