year,C_active,C_slow,C_passive,SOC_total,N_mineralized,N_immobilized,N_net_mineralized,N_synthetic,N_available,yield_tha,yield_fraction,water_stress,carrying_capacity_fraction
0.0,2.0,19.0,28.999999999999996,50.0,142.92183333333332,52.8892354835768,90.03259784975653,68.77458739202352,90.09395188297903,5.402058839952554,0.9825765813037898,1.0,0.9825765813037898
1.0,1.9879877619699886,18.992041841313327,29.000006499999998,49.98003610328331,142.4017580939836,52.8215792783452,89.5801788156384,68.77458739202352,89.84512141421406,5.3949331588934095,0.9812804963217504,0.9999871002513523,0.9812804963217504
2.0,1.9790848227954745,18.982223090523092,29.000004149774618,49.96131206309319,142.0041963173897,52.769618129688666,89.23457818770103,68.77458739202352,89.6550410688485,5.389460141456862,0.9802850131325547,0.9999750016407679,0.9802850131325547
3.0,1.9724633541610015,18.97115527022024,28.9999908877187,49.94360951209994,141.6968880364679,52.72927398588273,88.96761405058517,68.77458739202352,89.50821079343478,5.385210681912469,0.9795120820047711,0.9999635630693569,0.9795120820047711
4.0,1.9675172390046356,18.959283658019007,28.99996533343529,49.92676623045894,141.4562056333033,52.69753740781998,88.75866822548333,68.77458739202352,89.39329058962878,5.381867976574201,0.978904079744727,0.9999526797181427,0.978904079744727
5.0,1.9638023776591345,18.9469316923887,28.99992660245844,49.910660672506275,141.26482855923854,52.672189795913724,88.59263876332481,68.77458739202352,89.3019743854416,5.3791983958287535,0.9784185116307746,0.9999422730499271,0.9784185116307746
6.0,1.9609931990080707,18.93433352435434,28.999874170467944,49.89520089383035,141.110049915202,52.65159656874661,88.4584533464554,68.77458739202352,89.22817240616341,5.3770297672260705,0.9780240613403071,0.999932283654475,0.9780240613403071
7.0,1.958850917973709,18.921657885971612,28.999807773784163,49.88031657772949,140.98254076096242,52.6345537729634,88.34798698799902,68.77458739202352,89.1674159090124,5.375235253173791,0.9776976584752458,0.999922666096379,0.9776976584752458
8.0,1.9572003341310875,18.909025595194695,28.999727336465106,49.86595326579089,140.87544709981654,52.620174637592285,88.25527246222426,68.77458739202352,89.11642291983628,5.373721418403311,0.9774223081620584,0.9999133851871265,0.9774223081620584
9.0,1.9559128554481426,18.89652239538491,28.999632916913217,49.85206816774627,140.78372924661286,52.60780583810802,88.17592340850484,68.77458739202352,89.07278094029061,5.372419417654276,0.977185488186056,0.9999044132776207,0.977185488186056
10.0,1.9548940671367214,18.88420837354603,28.999524668792176,49.83862710947493,140.7036781192865,52.596965778165384,88.10671234112112,68.77458739202352,89.03471485322957,5.371278497881263,0.9769779671124574,0.9998957282861223,0.9769779671124574
