year,C_active,C_slow,C_passive,SOC_total,N_mineralized,N_immobilized,N_net_mineralized,N_synthetic,N_available,yield_tha,yield_fraction,water_stress,carrying_capacity_fraction
0.0,0.36,3.42,5.22,9.0,25.72593,4.2256634084105436,21.500266591589458,1.295726888439625,15.287796414015997,1.294655460550035,0.8635815746541522,0.925,0.8635815746541522
1.0,0.34233848457816873,3.4082346563854458,5.22000117,8.970574310963613,24.96106706141952,4.134363302206685,20.826703759212833,1.295726888439625,14.917336856208852,1.266621567573175,0.8448819636932889,0.9249683107964224,0.8448819636932889
2.0,0.3283152615261895,3.393113893569894,5.219989261968812,8.941418417064895,24.335923032911804,4.059387717893433,20.27653531501837,1.295726888439625,14.614744211901899,1.243601711977121,0.8295268952988718,0.9249369121414545,0.8295268952988718
3.0,0.31712139096219966,3.375503415494355,5.219960555878801,8.912585362335356,23.819801779586207,3.9972427391712397,19.822559040414966,1.295726888439625,14.365057260870026,1.2245223570881665,0.8168002820488967,0.9249058611594381,0.8168002820488967
4.0,0.30813101848040136,3.356074161914451,5.219912296640443,8.884117477035296,23.388958166556943,3.945191999601514,19.443766166955427,1.295726888439625,14.15672118046728,1.208542866693438,0.8061413894726526,0.9248752034368073,0.8061413894726526
5.0,0.30085915112796024,3.3353458211523277,5.219842476919457,8.856047449199744,23.02499065043595,3.9010940164500774,19.123896633985872,1.295726888439625,13.980792937334025,1.1950054460867394,0.7971114449348823,0.9248449741760613,0.7971114449348823
6.0,0.2949294567040295,3.3137205500597218,5.21974966847647,8.82839967524022,22.713617100571515,3.8632736510328254,18.85034344953869,1.295726888439625,13.830338685888075,1.1833956029288737,0.7893672636130827,0.9248151996502587,0.7893672636130827
7.0,0.2900496004925034,3.291509134965477,5.21963289110921,8.80119162656719,22.44373820324897,3.8304208849742807,18.61331731827469,1.295726888439625,13.699974313692874,1.1733110220392005,0.7826404868683794,0.9247858986747647,0.7826404868683794
8.0,0.2859922893716796,3.268951306807818,5.2194915107679964,8.774435106947495,22.20671824800418,3.8015113070572184,18.40520694094696,1.295726888439625,13.585513606162623,1.1644371233345863,0.7767212785151419,0.924757083961328,0.7767212785151419
9.0,0.28258066195392323,3.2462315284709153,5.219325160325675,8.748137350750513,21.995831209479707,3.7757437689072884,18.22008744057242,1.295726888439625,13.483697880956626,1.1565279021147516,0.771445544604893,0.9247287633008082,0.771445544604893
10.0,0.2796770032223329,3.223491270861122,5.219133677952853,8.722301952036307,21.805833124834088,3.7524915684773514,18.053341556356735,1.295726888439625,13.391987644637998,1.1493909297185474,0.7666849283266758,0.9247009405637314,0.7666849283266758
