year,C_active,C_slow,C_passive,SOC_total,N_mineralized,N_immobilized,N_net_mineralized,N_synthetic,N_available,yield_tha,yield_fraction,water_stress,carrying_capacity_fraction
0.0,1.4000000000000001,13.3,20.299999999999997,35.0,100.04528333333334,46.16787484362175,53.87740848971159,30.400000000000002,49.10257466934138,2.682050095092888,0.9582837906108364,0.96,0.9582837906108364
1.0,1.3756301140163065,13.283788409344204,20.300004549999997,34.95942307336051,98.98997252638955,45.9237771740723,53.06619535231725,30.400000000000002,48.6564074437745,2.66541040766359,0.952338509136228,0.9599650414170491,0.952338509136228
2.0,1.3565871926093933,13.263150567973797,20.299991077504586,34.91972883808778,98.14073186579186,45.72628844590425,52.41444341988761,30.400000000000002,48.29794388093819,2.6519451592943986,0.9475274396963419,0.9599308433066602,0.9475274396963419
3.0,1.3416313106903606,13.239298943282853,20.29995467585647,34.88088492982968,97.45015763703181,45.56493397988934,51.88522365714247,30.400000000000002,48.00687301142836,2.6409434518055113,0.9435965817399854,0.9598973777856994,0.9435965817399854
4.0,1.3298157211936468,13.213160079132754,20.299891789627903,34.8428675899543,96.88205701213106,45.43162447591838,51.45043253621267,30.400000000000002,47.767737894916976,2.6318552190555122,0.9403493992412106,0.9598646243851914,0.9403493992412106
5.0,1.320416349293031,13.185441384127307,20.29979989583301,34.805657629253346,96.40874587551112,45.32011673007479,51.08862914543633,30.400000000000002,47.56874602998999,2.6242553089801013,0.9376339873819426,0.9598325665728952,0.9376339873819426
6.0,1.3128786927926137,13.156682231462925,20.299677259607304,34.76923818386284,96.00901622108661,45.225594120224585,50.783422100862026,30.400000000000002,47.40088215547412,2.617815352993572,0.935333021622418,0.9598011898199433,0.935333021622418
7.0,1.3067776553190122,13.127293096334489,20.299522746862582,34.733593498516086,95.66660009681833,45.144341224434044,50.522258872384285,30.400000000000002,47.257242379811366,2.6122818397971557,0.9333559235768004,0.9597704805525678,0.9333559235768004
8.0,1.30178705686344,13.09758555615054,20.299335680579443,34.69870829359342,95.36900453152018,45.07349198937705,50.29551254214313,30.400000000000002,47.132531898178726,2.607459083687889,0.9316327756706388,0.9597404256067882,0.9316327756706388
9.0,1.2976564267838575,13.067795301924706,20.299115730549644,34.66456745925821,95.10662528718001,45.010835126882476,50.09579016029753,30.400000000000002,47.02268458816365,2.603196027545368,0.9301096059105675,0.9597110119648994,0.9301096059105675
10.0,1.294193301759762,13.03809979820025,20.298862828775896,34.63115592873591,94.87207116947918,44.954663904844566,49.91740726463462,30.400000000000002,46.924573995549046,2.599376035550098,0.9287447408709368,0.9596822266462955,0.9287447408709368
