year,C_active,C_slow,C_passive,SOC_total,N_mineralized,N_immobilized,N_net_mineralized,N_synthetic,N_available,yield_tha,yield_fraction,water_stress,carrying_capacity_fraction
0.0,1.68,15.96,24.36,42.0,120.05434,39.53563029851239,80.51870970148761,73.45563775041353,87.43589109854564,4.852610041467262,0.970663356231248,1.0,0.970663356231248
1.0,1.6640242587170246,15.94939150581135,24.36000546,41.97342122452838,119.36258727750982,39.46154570671494,79.90104157079487,73.45563775041353,87.09617362666462,4.8433852824824095,0.9688181357333829,0.999982826022003,0.9688181357333829
2.0,1.6522969733894115,15.936384899371024,24.35999912468383,41.94868099744427,118.83867847601877,39.40511476782959,79.43356370818918,73.45563775041353,86.8390608022315,4.836358309479611,0.9674125364495427,0.9999668400291178,0.9674125364495427
3.0,1.6436600102142016,15.92179239803226,24.35997833713671,41.92543074538317,118.43734813604671,39.36166248856297,79.07568564748374,73.45563775041353,86.6422278688435,4.830947356646535,0.9663301882714528,0.9999518167893245,0.9663301882714528
4.0,1.6372728693686454,15.906200219383527,24.359941345157686,41.90341443390986,118.12573548040949,39.32775807567537,78.79797740473413,73.45563775041353,86.48948833533122,4.826725374921221,0.9654856689475384,0.9999375908649879,0.9654856689475384
5.0,1.6325250324866012,15.890030326685102,24.359887049402257,41.882442408573965,117.87995937137627,39.30088817617,78.57907119520627,73.45563775041353,86.3690899200909,4.82337945197769,0.9648163868980216,0.9999240397101555,0.9648163868980216
6.0,1.6289727328878785,15.87358531478422,24.3598148203384,41.862372868010496,117.68264865678846,39.27921360302563,78.40343505376282,73.45563775041353,86.272490042297,4.820680575423612,0.9642765329737111,0.9999110716993299,0.9642765329737111
7.0,1.6262932366893508,15.857081050048981,24.359724365226576,41.84309865196491,117.52115703361902,39.261389363846455,78.25976766977257,73.45563775041353,86.19347298110236,4.818461250743157,0.9638326033926219,0.9998986175905004,0.9638326033926219
8.0,1.6242517277348223,15.840670410489633,24.35961563147582,41.82453776970027,117.38627034309103,39.24643211127803,78.139838231813,73.45563775041353,86.1275117902246,4.816599009732069,0.9634601009466212,0.9998866244050371,0.9634601009466212
9.0,1.6226772906665585,15.824460555231473,24.35948873645736,41.80662658235539,117.2712691876178,39.23362282604393,78.03764636157388,73.45563775041353,86.07130626159308,4.815004298690833,0.9631411122872652,0.999875051022445,0.9631411122872652
10.0,1.6214454757104149,15.808525488004014,24.359343916564363,41.789314880278795,117.17124851487192,39.22243552684797,77.94881298802395,73.45563775041353,86.02244790614061,4.8136116037883365,0.9628625327400295,0.9998638649995648,0.9628625327400295
