year,C_active,C_slow,C_passive,SOC_total,N_mineralized,N_immobilized,N_net_mineralized,N_synthetic,N_available,yield_tha,yield_fraction,water_stress,carrying_capacity_fraction
0.0,1.68,15.96,24.36,42.0,120.05434,39.40735853252835,80.64698146747165,72.25,86.84333980710942,4.836634569529621,0.9674677965065107,1.0,0.9674677965065107
1.0,1.6622516906429006,15.948209793761935,24.36000546,41.97046694440483,119.28582030849964,39.32439851448761,79.96142179401203,72.25,86.46628198670663,4.826302630335533,0.9654011077165996,0.9999809171025386,0.9654011077165996
2.0,1.6492139368612007,15.933749380154888,24.35999781121089,41.942961128226976,118.7033659739662,39.26113814599697,79.44222782796922,72.25,86.18072530538308,4.8184235855478015,0.9638250692564304,0.9999631441136236,0.9638250692564304
3.0,1.639604417685612,15.917520925278232,24.359974095240368,41.91709943820421,118.25686651477261,39.21237805944367,79.04448845532895,72.25,85.96196865043093,4.812350348062997,0.9626102448568158,0.9999464334831474,0.9626102448568158
4.0,1.6324921801288985,15.900176038317532,24.359932358607477,41.89260057705391,117.90993184504464,39.1742968278675,78.73563501717715,72.25,85.79209925944744,4.807607179278965,0.9616614729399015,0.9999306034497887,0.9616614729399015
5.0,1.6272006998275672,15.88218410996902,24.359871373517002,41.86925618331359,117.63610450407653,39.144091240260884,78.49201326381564,72.25,85.6581072950986,4.803845022906492,0.9609089320804535,0.9999155193799872,0.9609089320804535
6.0,1.6232379757080735,15.863882018954309,24.35979043479531,41.846910429457694,117.41612951785704,39.11970760463969,78.29642191321736,72.25,85.55053205226956,4.8008081104368685,0.9603014611266462,0.999901080585188,0.9603014611266462
7.0,1.6202459881027982,15.845510299197777,24.359689212222847,41.825445499523425,117.2359812035551,39.09964246681315,78.13633873674195,72.25,85.46248630520807,4.798309177216635,0.9598016016930997,0.9998872109381536,0.9598016016930997
8.0,1.6179640857724529,15.827239462204453,24.359567643173907,41.80477119115081,117.08543414802247,39.08279554323105,78.00263860479143,72.25,85.38895123263529,4.796211163299319,0.9593819377982062,0.999873852154282,0.9593819377982062
9.0,1.6162024248181173,15.809189157685458,24.359425854591915,41.78481743709549,116.95702671661309,39.06836156593506,77.88866515067804,72.25,85.32626583287292,4.794413751220193,0.95902240302695,0.999860958959354,0.95902240302695
10.0,1.6148226790430258,15.79144212241246,24.35926410631854,41.765528907774026,116.84530841925663,39.05575094094584,77.78955747831078,72.25,85.27175661307093,4.7928434876257,0.9587083045690533,0.9998484956019463,0.9587083045690533
