year,C_active,C_slow,C_passive,SOC_total,N_mineralized,N_immobilized,N_net_mineralized,N_synthetic,N_available,yield_tha,yield_fraction,water_stress,carrying_capacity_fraction
0.0,1.8,17.1,26.099999999999998,45.0,128.62965000000003,52.38047688076553,76.2491731192345,40.0,66.68704521557898,4.325105914559859,0.9634334235307993,1.0,0.9634334235307993
1.0,1.7766856151296126,17.084502076753076,26.10000585,44.961193541882686,127.62008214097165,52.19049915065355,75.4295829903181,40.0,66.23627064467496,4.307928732097869,0.9596071422713606,0.9999749250578319,0.9596071422713606
2.0,1.7587984961367045,17.064989865339726,26.099994469799512,44.92378283127594,126.82199383937663,52.03947740096274,74.7825164384139,40.0,65.88038404112764,4.294267390226398,0.9565640275756144,0.999950751983286,0.9565640275756144
3.0,1.7450115506032726,17.04263776444672,26.09996141006082,44.88761072511082,126.18426821899126,51.9182112025082,74.26605701648306,40.0,65.59633135906569,4.28329446574269,0.9541197678487264,0.9999273792377639,0.9541197678487264
4.0,1.7343264504344367,17.01832870097376,26.09990353002948,44.85255868143768,125.66845009216546,51.819694588703605,73.84875550346186,40.0,65.36681552690403,4.274378675707329,0.9521337424687851,0.999904730224929,0.9521337424687851
5.0,1.7259910197903625,16.992725579392886,26.099818672610752,44.818535271794005,125.24555879219973,51.7385982388903,73.50696055330943,40.0,65.17882830432019,4.2670391031494965,0.9504988253924562,0.9998827458679285,0.9504988253924562
6.0,1.71943784521063,16.966325152589434,26.099705419098584,44.78546841689865,124.89372215231703,51.67087089415253,73.2228512581645,40.0,65.02256819199047,4.2609097457679255,0.9491334882463087,0.9998613795924576,0.9491334882463087
7.0,1.7142384666979118,16.939498674858324,26.09956290396058,44.753300045516816,124.5964123927542,51.61343392929119,72.98297846346301,40.0,64.89063815490466,4.2557122256253805,0.9479757213097939,0.9998405938755647,0.9479757213097939
8.0,1.7100690848646383,16.91252260134364,26.099390674943603,44.72198236115188,124.34112631659474,51.56394805148542,72.77717826510931,40.0,64.77744804581013,4.251234871582434,0.9469783740495952,0.9998203578333597,0.9469783740495952
9.0,1.7066848247069695,16.885601783397764,26.09918858740364,44.691475195508374,124.11839529970558,51.52063549690724,72.59775980279835,40.0,64.6787678915391,4.247316736003825,0.9461055947815431,0.9998006455109438,0.9461055947815431
10.0,1.7039003833825133,16.858887001403428,26.098956724494254,44.66174410928019,123.92104113931441,51.4821447441969,72.43889639511751,40.0,64.59139301731463,4.243835409214141,0.9453301162953113,0.9997814346552272,0.9453301162953113
